point_id,backend,asimov_mode,detector_mode,source_model,dm41_eV2,sin2_theta14_eff,sin2_theta24_eff,theta14_rad_eff,theta24_rad_eff,chi2_min,chi2_stat,chi2_prior,chi2_pulls_norm,chi2_pulls_shape,chi2_ND,chi2_FD,chi2_FHC_app,chi2_RHC_app,chi2_FHC_dis,chi2_RHC_dis,n_component_rows,minimizer_status,pull_01_ND_fiducial_volume,pull_02_FD_fiducial_volume,pull_03_flux_FHC_signal,pull_04_flux_RHC_signal,pull_05_flux_FHC_background,pull_06_flux_RHC_background,pull_07_ND_flux_FHC_signal,pull_08_ND_flux_RHC_signal,pull_09_ND_flux_FHC_background,pull_10_ND_flux_RHC_background,pull_11_xsec_nue_CC,pull_12_xsec_numu_CC,pull_13_xsec_nutau_CC,pull_14_xsec_nuebar_CC,pull_15_xsec_numubar_CC,pull_16_xsec_nutaubar_CC,pull_17_ND_xsec_nue_CC,pull_18_ND_xsec_numu_CC,pull_19_ND_xsec_nutau_CC,pull_20_ND_xsec_nuebar_CC,pull_21_ND_xsec_numubar_CC,pull_22_ND_xsec_nutaubar_CC,pull_23_xsec_nu_NC,pull_24_xsec_nubar_NC,pull_25_ND_xsec_nu_NC,pull_26_ND_xsec_nubar_NC
82,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.0001,0,0.0100001666742,0.0105529767044,0.0104745594062,0,7.84172981036e-005,0,0.010375579741,9.89796652916e-005,0.00014074676794,3.15231720558e-005,0.00763193756594,0.00267035190031,1472,0,-4.1070949955e-005,4.4064044685e-005,6.55565619833e-005,8.5290401213e-005,6.63601147848e-005,7.67648441593e-005,-3.39499706536e-006,-2.36418467988e-006,-3.80501153064e-006,-1.64992446591e-005,-1.54772139983e-005,8.05002896486e-005,0,-1.54772139982e-005,3.23961197324e-005,0,5.16442670494e-006,-9.84222565161e-005,0,5.16442670494e-006,-7.19631928938e-005,0,2.95615428218e-005,2.95615428218e-005,-8.93373557291e-006,-8.93373557291e-006
83,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.000146779926762,0,0.0121155729858,0.0227338181739,0.0225649074508,0,0.000168910723125,0,0.0223516143138,0.000213293136932,0.000303203941353,6.7908688416e-005,0.0164411733879,0.00575262143314,1472,0,-6.02781190501e-005,6.4671070889e-005,9.62162484591e-005,0.000125180191285,9.73966905325e-005,0.000112670614027,-4.98263477268e-006,-3.46965518712e-006,-5.58546085609e-006,-2.42197663613e-005,-2.27121006444e-005,0.000118144695667,0,-2.27121006446e-005,4.75399509457e-005,0,7.57564294271e-006,-0.000144449469781,0,7.57564294271e-006,-0.000105613918075,0,4.33885876918e-005,4.33885876918e-005,-1.31125001289e-005,-1.31125001289e-005
84,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.000215443469003,0,0.0146785197736,0.0489725512378,0.0486087523278,0,0.000363798909918,0,0.048149074613,0.000459677714836,0.0006531502512,0.000146283720023,0.0354171359309,0.0123921824257,1472,0,-8.84637021716e-005,9.49110048723e-005,0.000141209710759,0.00018372000908,0.000142944490565,0.000165367571202,-7.31234550655e-006,-5.09169448099e-006,-8.1993425598e-006,-3.55544664403e-005,-3.33252940165e-005,0.000173383461143,0,-3.33252940167e-005,6.97553001168e-005,0,1.11093999157e-005,-0.000211991271502,0,1.11093999157e-005,-0.000154990724126,0,6.36818080993e-005,6.36818080993e-005,-1.92455897201e-005,-1.92455897201e-005
85,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.000316227766017,0,0.0177837314693,0.105489204462,0.104705765596,0,0.000783438866292,0,0.103714940332,0.000990825263624,0.00140690718883,0.000315094486741,0.0762902863642,0.0266934775558,1472,0,-0.000129820076655,0.000139281981921,0.000207232115628,0.000269622332463,0.000209783006842,0.000242704262454,-1.07305516043e-005,-7.47129569154e-006,-1.20371575243e-005,-5.21969666522e-005,-4.88900427897e-005,0.000254429129376,0,-4.88900427889e-005,0.000102335495629,0,1.62845591751e-005,-0.000311092650832,0,1.62845591751e-005,-0.000227432133218,0,9.34636425984e-005,9.34636425984e-005,-2.82466589409e-005,-2.82466589409e-005
86,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.000464158883361,0,0.0215460139152,0.227209782021,0.225522995724,0,0.00168678629744,0,0.223386809183,0.00213618654088,0.00303026213545,0.000678646516177,0.164319476725,0.0574946103467,1472,0,-0.000190491900575,0.000204376973728,0.000304098890114,0.00039566148561,0.000307852954681,0.0003561934331,-1.57449016763e-005,-1.09614296472e-005,-1.76727983768e-005,-7.66365208587e-005,-7.17073392495e-005,0.000373315187974,0,-7.17073392498e-005,0.000150097491735,0,2.38554760228e-005,-0.000456475101074,0,2.38554760228e-005,-0.000333688700795,0,0.000137167609467,0.000137167609467,-4.1456097862e-005,-4.1456097862e-005
87,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.000681292069058,0,0.0261045368649,0.489319397565,0.485688745392,0,0.00363065217238,0,0.481081663322,0.00460708207033,0.00652588511948,0.00146145439912,0.353879668094,0.12382173778,1472,0,-0.000279479101652,0.00029985291293,0.000446191828661,0.000580557782936,0.000451723287418,0.000522717644069,-2.30987342165e-005,-1.60785524906e-005,-2.59501616913e-005,-0.000112534077269,-0.000105136865463,0.000547659403933,0,-0.000105136865464,0.00022007501665,0,3.4913817518e-005,-0.000669698269796,0,3.4913817518e-005,-0.000489495018373,0,0.000201295147688,0.000201295147688,-6.08398723897e-005,-6.08398723897e-005
88,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.001,0,0.0316280494376,1.05360843866,1.04579723975,0,0.00781119891515,0,1.03585634839,0.00994089135422,0.0140513205237,0.00314656679797,0.761980980034,0.26661837239,1472,0,-0.0004099504076,0.000439840660378,0.000654566041914,0.000851724615637,0.000662730837607,0.000767022945536,-3.38792696734e-005,-2.35771986913e-005,-3.81112161108e-005,-0.000165278705184,-0.000154071795829,0.000803224226766,0,-0.000154071795829,0.000322513369904,0,5.10283761905e-005,-0.000982302792612,0,5.10283761905e-005,-0.000717849245877,0,0.000295375938035,0.000295375938035,-8.92804506254e-005,-8.92804506254e-005
89,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.00146779926762,0,0.0383212470469,2.26803944181,2.25124485717,0,0.0167945846346,0,2.22977954066,0.0214653165099,0.0302465020809,0.0067726233222,1.64028008599,0.573945645781,1472,0,-0.00060114575742,0.000644987592812,0.000960008814138,0.00124926084468,0.000972091456411,0.00112535785477,-4.96740331575e-005,-3.45572949409e-005,-5.59859822e-005,-0.000242813845196,-0.000225612093665,0.00117761502074,0,-0.000225612093668,0.000472280939974,0,7.4429530928e-005,-0.00144035863177,0,7.4429530928e-005,-0.00105229904574,0,0.000433369243405,0.000433369243405,-0.000131001766574,-0.000131001766574
90,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.00215443469003,0,0.0464325711818,4.88036520896,4.84429016269,0,0.0360750462726,0,4.7978911042,0.0463990584952,0.0650814652438,0.0145707941515,3.52958330241,1.23505460088,1472,0,-0.000881113528433,0.000945397618687,0.00140745670777,0.00183172509859,0.00142540304531,0.00165076871954,-7.27953224232e-005,-5.06169982381e-005,-8.22756324429e-005,-0.000356870464774,-0.000330001875338,0.00172557924194,0,-0.000330001875336,0.000690836399846,0,0.000108235277934,-0.00211100169634,0,0.000108235277934,-0.00154163562928,0,0.000635702920372,0.000635702920372,-0.000192188386982,-0.000192188386982
91,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.00316227766017,0,0.0562638127644,10.4955377402,10.4181565758,0,0.0773811644445,0,10.3177046595,0.100451916231,0.139952624255,0.031327448653,7.59069014997,2.65618635291,1472,0,-0.00129060944458,0.00138482135241,0.00206232227585,0.002684426467,0.00208911797643,0.00242077273702,-0.000106598635949,-7.40669738192e-005,-0.000120976976702,-0.000524820557633,-0.000481895559079,0.00252650652867,0,-0.000481895559076,0.00100889129719,0,0.000156686650881,-0.00309172786192,0,0.000156686650881,-0.00225650610004,0,0.000932227237491,0.000932227237491,-0.000281883918848,-0.000281883918848
92,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.00464158883361,0,0.0681820219235,22.5522726422,22.3866324601,0,0.165640182068,0,22.168658159,0.217974301087,0.300693971459,0.0672897096839,16.3107875078,5.70786127118,1472,0,-0.00188856342428,0.00202653669565,0.00301944243198,0.00393119507394,0.00305974689088,0.00354840422578,-0.00015592627869,-0.000108223302964,-0.000178024205208,-0.00077248995023,-0.000701979791288,0.00369483849625,0,-0.000701979791283,0.0014698355218,0,0.000225285701463,-0.00452338732724,0,0.000225285701463,-0.00329852244183,0,0.00136646471405,0.00136646471405,-0.000413285689936,-0.000413285689935
93,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.00681292069058,0,0.0826344305907,48.3985465454,48.0373868607,0,0.361159684691,0,47.5708718899,0.46651497077,0.645207751542,0.144511511937,35.0005224532,12.247145144,1472,0,-0.0027884948842,0.00299168040677,0.00444742984123,0.00578194591751,0.00450960772632,0.00524448570182,-0.000230168872422,-0.000159141514773,-0.000265659028194,-0.00115556082872,-0.00102933850292,0.00548082903369,0,-0.00102933850292,0.00217107686578,0,0.000330771138432,-0.00669513141233,0,0.000330771138432,-0.00485052639238,0,0.00200578431142,0.00200578431142,-0.000609337358138,-0.000609337358138
94,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.01,0,0.100167421162,103.675877301,102.900988515,0,0.774888785972,0,101.888238413,1.01275010153,1.38181898902,0.309493226488,74.974387099,26.2352892001,1472,0,-0.00408537858478,0.00438306267341,0.00651380047468,0.00846569487255,0.00661016790031,0.00770646371241,-0.000336988770771,-0.000232203254108,-0.000394272396836,-0.00171744132033,-0.00149278543163,0.00803971761794,0,-0.00149278543163,0.00316041524274,0,0.000470265108087,-0.00981734698753,0,0.000470265108087,-0.0070819448209,0,0.00293807171793,0.00293807171793,-0.000894593862512,-0.000894593862512
95,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.0146779926762,0,0.121451120659,221.483914543,219.825120683,0,1.65879386009,0,217.618135859,2.20698482381,2.95105387059,0.660949916816,160.165303518,56.047813377,1472,0,-0.00597923152182,0.00641493568816,0.00952938489054,0.0123795090564,0.0096817223237,0.0113282598229,-0.000492722581894,-0.000337799810817,-0.000587886969007,-0.00256597930052,-0.0021513614038,0.0117869426125,0,-0.0021513614038,0.0045808863668,0,0.000656654458634,-0.0143858970383,0,0.000656654458634,-0.0103123360183,0,0.00429911961075,0.00429911961075,-0.00131314062384,-0.00131314062384
96,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.0215443469003,0,0.147312149232,471.252348444,467.714687673,0,3.53766077025,0,462.876527302,4.83816037195,6.27600739038,1.40556974593,340.776469352,119.256641185,1472,0,-0.00873594982858,0.0093726578028,0.0139156262812,0.0180670726427,0.0141623980593,0.0166577202443,-0.000718868869036,-0.000489157289827,-0.000882151504581,-0.00386099383808,-0.00306958390136,0.0172618086418,0,-0.00306958390136,0.00659474747175,0,0.000889013110223,-0.0210542436134,0,0.000889013110223,-0.0149541714528,0,0.00628012327952,0.00628012327952,-0.00192632420667,-0.00192632420667
97,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.0316227766017,0,0.178778770218,996.664414626,989.168216845,0,7.49619778118,0,978.460519554,10.7076972908,13.2639838732,2.97021026643,720.703784821,252.230237885,1472,0,-0.0127255673514,0.0136535576061,0.0202595163971,0.0262843823916,0.020670947438,0.0244959656656,-0.00104500310666,-0.000703182534952,-0.00133484787991,-0.00586278048559,-0.00430748012687,0.0252216724294,0,-0.00430748012687,0.00938855981663,0,0.00113596747685,-0.0307394506779,0,0.00113596747685,-0.0215431161516,0,0.00914911602491,0.00914911602491,-0.00282134854734,-0.00282134854734
98,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.0464158883361,0,0.217145940847,2088.87675192,2073.17581181,0,15.7009401042,0,2049.09991485,24.0758969631,27.7703600325,6.21668844219,1510.51130596,528.677457383,1472,0,-0.0184368076263,0.0197831619406,0.0293423046069,0.0380387000707,0.0300512236298,0.0359921525534,-0.0015093533809,-0.000998861793024,-0.00204197207166,-0.00899987908514,-0.00587051362609,0.0366691715119,0,-0.0058705136261,0.0131122228219,0,0.00127912529156,-0.044661114405,0,0.00127912529156,-0.0307017218321,0,0.0132692389174,0.0132692389174,-0.00411714246471,-0.00411714246471
99,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.0681292069058,0,0.2640742499,4318.25853709,4286.03801664,0,32.2205204456,0,4230.44964633,55.5883703086,57.3172289231,12.8222432423,3122.88281399,1093.01573048,1472,0,-0.0264546708061,0.0283927242189,0.0421206561771,0.0545705824435,0.0433923449811,0.0527395371379,-0.00215599221466,-0.00139053789725,-0.00317380960872,-0.0139816208177,-0.00757513175879,0.0527953997502,0,-0.00757513175879,0.0176945800514,0,0.000975785404967,-0.0642902108526,0,0.000975785404967,-0.0429657135127,0,0.0191044685354,0.0191044685354,-0.00596527967052,-0.00596527967052
100,analytic_3p1,standard3nu,ND+FD,point,0.237137370566,0,0.1,0,0.321750554397,8740.25444353,8676.93625342,0,63.318190106,0,8542.1770294,134.759224022,115.73131007,25.8442073488,6322.70800158,2212.65273443,1472,0,-0.0371876273786,0.0399345574228,0.0594079480152,0.0770190028538,0.0618237716005,0.0766094891952,-0.00300595120979,-0.00186486739398,-0.00506006516722,-0.021919979253,-0.00864448388032,0.0741312949786,0,-0.00864448388032,0.0222373949483,0,-0.00073657071518,-0.0904869228788,0,-0.000736570715181,-0.0581414765643,0,0.0271916341125,0.0271916341125,-0.00854318277731,-0.00854318277731
101,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,1e-005,0,0.00316228293065,0.000514140822442,0.000514140822442,0,0,0,0.00050854376704,5.59705540247e-006,6.30621283027e-006,2.3038440532e-006,0.00037844633102,0.000127084434539,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,1.46779926762e-005,0,0.00383119622197,0.00110765968536,0.00110765968536,0,0,0,0.001095601483,1.20582023636e-005,1.35856150598e-005,4.96395206951e-006,0.000815327935285,0.000273782182949,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,2.15443469003e-005,0,0.00464160550044,0.0023863565645,0.0023863565645,0,0,0,0.00236037865184,2.59779126643e-005,2.92681364381e-005,1.06944174927e-005,0.00175656616896,0.000589827841609,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,3.16227766017e-005,0,0.00562344289032,0.00514115322647,0.00514115322647,0,0,0,0.00508518771152,5.5965514949e-005,6.3056617505e-005,2.30392801588e-005,0.00378432377569,0.00127073355311,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,4.64158883361e-005,0,0.00681297339631,0.0110759878759,0.0110759878759,0,0,0,0.0109554207926,0.00012056708329,0.000135846747477,4.96357593455e-005,0.00815286667372,0.00273763869536,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,6.81292069058e-005,0,0.00825413557911,0.0148983985308,0.0148777238015,0,2.06747293122e-005,0,0.0148438863825,3.38374190294e-005,0.000200312201685,4.44307089751e-005,0.0108636141645,0.00376936672642,1472,0,-2.0096290423e-005,2.23813930257e-005,4.52911930534e-005,6.97646548404e-005,5.05830180163e-005,5.9071851921e-005,-1.37556613766e-006,-8.88095821195e-007,-6.31551296928e-006,-1.7478099755e-005,-1.05932321712e-005,2.78481305373e-005,0,-1.05932321712e-005,-9.16760692426e-006,0,-9.89753789773e-007,-4.78236485563e-005,0,-9.89753789773e-007,-3.68212649914e-005,0,2.79810998281e-005,2.79810998281e-005,-3.48339204658e-006,-3.48339204658e-006
107,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.0001,0,0.0100001666742,0.0320958496978,0.0320513144023,0,4.45352955556e-005,0,0.031978419572,7.2894830326e-005,0.000431535494082,9.5717500033e-005,0.0234036478497,0.00812041355844,1472,0,-2.94949493373e-005,3.28488613729e-005,6.64747833286e-005,0.000102395770359,7.42423937757e-005,8.67022734597e-005,-2.01885385039e-006,-1.3033671787e-006,-9.26999024061e-006,-2.56542813869e-005,-1.55461908083e-005,4.0870011257e-005,0,-1.55461908084e-005,-1.34593463458e-005,0,-1.45479216559e-006,-7.01892178806e-005,0,-1.45479216559e-006,-5.40410287749e-005,0,4.10689789669e-005,4.10689789669e-005,-5.11240601742e-006,-5.11240601742e-006
108,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.000146779926762,0,0.0121155729858,0.0691429293684,0.069047003301,0,9.59260673944e-005,0,0.0688899741083,0.000157029192751,0.000929637922663,0.000206199321983,0.0504176509346,0.0174935151218,1472,0,-4.32875568191e-005,4.82100819679e-005,9.75638893952e-005,0.000150286226933,0.000108965771472,0.000127254321058,-2.96283891496e-006,-1.91269529624e-006,-1.36066674847e-005,-3.76552045222e-005,-2.281319874e-005,5.99772218325e-005,0,-2.28131987398e-005,-1.97623823675e-005,0,-2.13972129906e-006,-0.000103010113166,0,-2.13972129906e-006,-7.93101861377e-005,0,6.02774427955e-005,6.02774427955e-005,-7.50287732846e-006,-7.50287732846e-006
109,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.000215443469003,0,0.0146785197736,0.148946576389,0.148739980506,0,0.000206595882733,0,0.148401728154,0.000338252351912,0.00200259908565,0.000444187484378,0.108608968792,0.0376842251441,1472,0,-6.35264389019e-005,7.07509755207e-005,0.000143187510573,0.000220568017112,0.000159924452774,0.000186768259269,-4.34791933069e-006,-2.80662099499e-006,-1.99722487702e-005,-5.52699986904e-005,-3.34733710249e-005,8.80092069429e-005,0,-3.34733710251e-005,-2.90217807993e-005,0,-3.15011442866e-006,-0.000151168934697,0,-3.15011442866e-006,-0.000116387312383,0,8.84674837829e-005,8.84674837829e-005,-1.101032811e-005,-1.101032811e-005
110,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.000316227766017,0,0.0177837314693,0.320840741183,0.320395866936,0,0.000444874247882,0,0.319667303895,0.00072856304094,0.00431369724782,0.000956797195403,0.233951102214,0.0811742702788,1472,0,-9.3220350374e-005,0.000103822920853,0.000210134554108,0.000323702182373,0.000234703753575,0.000274104830239,-6.3798618358e-006,-4.11776444188e-006,-2.93160933162e-005,-8.11246512183e-005,-4.91067117053e-005,0.000129125312145,0,-4.91067117055e-005,-4.26295351447e-005,0,-4.64405873887e-006,-0.000221822670547,0,-4.64405873887e-006,-0.000170781248433,0,0.000129835907836,0.000129835907836,-1.61557979783e-005,-1.61557979783e-005
111,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.000464158883361,0,0.0215460139152,0.691056732937,0.690098985633,0,0.00095774730372,0,0.688529911884,0.00156907374897,0.00929113910784,0.00206080179727,0.503906461117,0.174840583611,1472,0,-0.000136777680286,0.000152336680168,0.000308357848092,0.000475027720534,0.000344426365834,0.000402258717327,-9.36002433582e-006,-6.04019186696e-006,-4.30319406816e-005,-0.000119073375399,-7.20239028784e-005,0.000189412550517,0,-7.20239028785e-005,-6.26392065004e-005,0,-6.86033124111e-006,-0.000325455469693,0,-6.86033124111e-006,-0.000250560649414,0,0.000190537269899,0.000190537269899,-2.37023495524e-005,-2.37023495524e-005
112,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.000681292069058,0,0.0261045368649,1.48828744096,1.4862262658,0,0.00206117515577,0,1.48284759387,0.00337867193339,0.0200094335347,0.00443810416631,1.08523546969,0.376543258409,1472,0,-0.000200652127411,0.000223482192566,0.000452440451171,0.000697025349096,0.000505394390935,0.000590279563993,-1.37293044501e-005,-8.85747531813e-006,-6.31660921265e-005,-0.000174772923353,-0.000105598361761,0.000277766511317,0,-0.000105598361761,-9.20873892203e-005,0,-1.01639230354e-005,-0.000477410994196,0,-1.01639230354e-005,-0.000367531597327,0,0.000279593325389,0.000279593325389,-3.47662862023e-005,-3.47662862023e-005
113,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.001,0,0.0316280494376,3.20468157279,3.20024794821,0,0.00443362458111,0,3.19297449472,0.00727345349554,0.0430846133789,0.0095560463543,2.33681013404,0.810797154438,1472,0,-0.000294279948978,0.000327773906101,0.000663731996278,0.00102261930495,0.000741484762825,0.000866076798031,-2.01317601274e-005,-1.29830895547e-005,-9.27233001712e-005,-0.000256525253748,-0.000154742368778,0.00040716030328,0,-0.000154742368779,-0.000135479362818,0,-1.51218394805e-005,-0.000700113803369,0,-1.51218394805e-005,-0.000538943186975,0,0.000410220518149,0.000410220518149,-5.09780534539e-005,-5.09780534539e-005
114,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.00146779926762,0,0.0383212470469,6.89878639864,6.88925668897,0,0.00952970967299,0,6.87360444496,0.0156522440029,0.0927458244484,0.0205703033623,5.03052450879,1.74541605237,1472,0,-0.000431433091147,0.00048056102756,0.000973450132604,0.00149997857072,0.00108763339073,0.00127050450578,-2.95060824821e-005,-1.90180088485e-005,-0.000136116389033,-0.000376513692398,-0.000226581646889,0.000596455329685,0,-0.000226581646892,-0.000199531605731,0,-2.26337079414e-005,-0.00102627002768,0,-2.26337079414e-005,-0.000789941665721,0,0.000601762435788,0.000601762435788,-7.47132857225e-005,-7.47132857225e-005
115,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.00215443469003,0,0.0464325711818,14.8456237082,14.8251627952,0,0.0204609129994,0,14.7914977416,0.033665053551,0.199570887155,0.0442618248476,10.8253510552,3.75597902798,1472,0,-0.000632156706943,0.000704192370203,0.00142715890977,0.00219946678046,0.00159488031082,0.00186328798032,-4.32157504112e-005,-2.78315980732e-005,-0.000199827402001,-0.000552615713809,-0.000331393161352,0.000872947722269,0,-0.000331393161351,-0.000294325376074,0,-3.41651747836e-005,-0.00150343639809,0,-3.41651747836e-005,-0.00115706651316,0,0.000882491482591,0.000882491482591,-0.000109420662788,-0.000109420662788
116,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.00316227766017,0,0.0562638127644,31.929037379,31.8851771871,0,0.0438601919252,0,31.8128271108,0.0723500763311,0.429191376598,0.0951836521246,23.2827202608,8.07808189758,1472,0,-0.000925508335983,0.00103108211121,0.00209118274783,0.00322363342983,0.0023376258418,0.00273157296384,-6.32312332433e-005,-4.06725076973e-005,-0.000293380059225,-0.000811059761149,-0.000483868733225,0.00127586636683,0,-0.00048386873322,-0.000435136549744,0,-5.21803249564e-005,-0.0022004491478,0,-5.21803249564e-005,-0.00169315385287,0,0.00129364545911,0.00129364545911,-0.000160078115137,-0.000160078115137
117,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.00464158883361,0,0.0681820219235,68.6155020973,68.5217060558,0,0.0937960415091,0,68.3663980807,0.155307975093,0.922227959975,0.204512293642,50.0353013463,17.3596644559,1472,0,-0.00135335292449,0.00150796883487,0.00306167693467,0.00472142633882,0.00342395761176,0.00400214975368,-9.23784327173e-005,-5.93146418786e-005,-0.000430769786257,-0.00119031504685,-0.00070472622007,0.0018609923556,0,-0.00070472622007,-0.000645413678917,0,-8.09699974182e-005,-0.00321626317568,0,-8.09699974182e-005,-0.00247404365073,0,0.00189518691098,0.00189518691098,-0.000233806242562,-0.000233806242562
118,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.00681292069058,0,0.0826344305907,147.279131044,147.079248443,0,0.199882600714,0,146.746432377,0.332816066261,1.97918096007,0.438856672614,107.400134466,37.2610763449,1472,0,-0.00197544736003,0.00220164803419,0.00447719874957,0.00690807596228,0.00501010438397,0.00585869089403,-0.000134662564927,-8.62354607131e-005,-0.0006325631545,-0.00174677564469,-0.00102254865037,0.00270633408429,0,-0.00102254865036,-0.000961772161912,0,-0.000128284864528,-0.00469164180458,0,-0.000128284864528,-0.00360737342926,0,0.00277389255333,0.00277389255333,-0.00034064051387,-0.00034064051387
119,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.01,0,0.100167421162,315.569305917,315.135464577,0,0.433841339412,0,314.43473664,0.700727937027,4.23988943525,0.940493550189,230.125056054,79.8300255381,1472,0,-0.00291227851059,0.00324450507926,0.00657708458363,0.0101354884376,0.00736192078258,0.00863391764049,-0.000198049606071,-0.000126945178446,-0.000931674358623,-0.0025925700708,-0.00148026860739,0.00401343229702,0,-0.00148026860738,-0.00139729655077,0,-0.000205014734294,-0.00692131374006,0,-0.000205014734294,-0.00529316232443,0,0.00406309122961,0.00406309122961,-0.000500760491669,-0.000500760491669
120,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.0146779926762,0,0.121451120659,674.39622417,673.473792743,0,0.922431427488,0,671.992426541,1.4813662019,9.0579666434,2.00928568019,491.813856002,170.592684418,1472,0,-0.00424717455581,0.00473252852611,0.00960295799479,0.0148025726362,0.0107599030212,0.0126440466713,-0.000287938146009,-0.000183907704539,-0.00137002911089,-0.00382252284864,-0.00211995293655,0.00583546944946,0,-0.00211995293655,-0.00208832383866,0,-0.000343282096037,-0.0100866819377,0,-0.000343282096037,-0.00769023363213,0,0.00593219231599,0.00593219231599,-0.00072663226263,-0.00072663226263
121,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.0215443469003,0,0.147312149232,1435.64687217,1433.69931163,0,1.94756054257,0,1430.59606885,3.10324277909,19.2731711048,4.27539476542,1047.02630468,363.124441073,1472,0,-0.00617244658118,0.00687978361808,0.0139825928482,0.0215641144481,0.0156904245488,0.0184915159144,-0.000416548861983,-0.000264627931836,-0.0020152061861,-0.00564516029317,-0.00299597856039,0.00843938817105,0,-0.00299597856039,-0.00314816874718,0,-0.000596872332884,-0.0146422751467,0,-0.000596872332884,-0.0111144023087,0,0.00863725192275,0.00863725192275,-0.00104673414452,-0.00104673414452
122,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.0316227766017,0,0.178778770218,3038.43744268,3034.37174095,0,4.06570172838,0,3027.95709287,6.41464808781,40.7616003113,9.04246944421,2216.13537282,768.432298378,1472,0,-0.00891978262331,0.00994667265356,0.0202715651391,0.0312908805987,0.0227961493119,0.0269798841994,-0.000597834819032,-0.000376683647511,-0.00296373294157,-0.00835243588814,-0.00414219055029,0.01209539483,0,-0.00414219055028,-0.00480713258686,0,-0.00108182592671,-0.0211187516046,0,-0.00108182592671,-0.0159309982617,0,0.0125211481634,0.0125211481634,-0.00148843315801,-0.00148843315801
123,analytic_3p1,standard3nu,ND+FD,point,0.316227766017,0,0.0464158883361,0,0.217145940847,6374.18665643,6365.85782985,0,8.32882657605,0,6352.84234004,13.0154898115,85.4254621618,18.9509115095,4649.69252089,1611.78893529,1472,0,-0.0127669605656,0.014248479736,0.0291820922325,0.0451214925507,0.0329179202884,0.0392003527924,-0.000846747662037,-0.000526680358138,-0.00435319141469,-0.0123789503435,-0.00551154916231,0.0170585638579,0,-0.00551154916231,-0.00748103618985,0,-0.00204741360258,-0.0301237676385,0,-0.00204741360258,-0.0225299761459,0,0.0180245772613,0.0180245772613,-0.0020662941604,-0.0020662941604
