point_id,backend,asimov_mode,detector_mode,source_model,dm41_eV2,sin2_theta14_eff,sin2_theta24_eff,theta14_rad_eff,theta24_rad_eff,chi2_min,chi2_stat,chi2_prior,chi2_pulls_norm,chi2_pulls_shape,chi2_ND,chi2_FD,chi2_FHC_app,chi2_RHC_app,chi2_FHC_dis,chi2_RHC_dis,n_component_rows,minimizer_status,pull_01_ND_fiducial_volume,pull_02_FD_fiducial_volume,pull_03_flux_FHC_signal,pull_04_flux_RHC_signal,pull_05_flux_FHC_background,pull_06_flux_RHC_background,pull_07_ND_flux_FHC_signal,pull_08_ND_flux_RHC_signal,pull_09_ND_flux_FHC_background,pull_10_ND_flux_RHC_background,pull_11_xsec_nue_CC,pull_12_xsec_numu_CC,pull_13_xsec_nutau_CC,pull_14_xsec_nuebar_CC,pull_15_xsec_numubar_CC,pull_16_xsec_nutaubar_CC,pull_17_ND_xsec_nue_CC,pull_18_ND_xsec_numu_CC,pull_19_ND_xsec_nutau_CC,pull_20_ND_xsec_nuebar_CC,pull_21_ND_xsec_numubar_CC,pull_22_ND_xsec_nutaubar_CC,pull_23_xsec_nu_NC,pull_24_xsec_nubar_NC,pull_25_ND_xsec_nu_NC,pull_26_ND_xsec_nubar_NC
168,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.00681292069058,0,0.0826344305907,660.742766129,660.363945568,0,0.378820560421,0,660.012971106,0.350974462199,8.88099496874,1.98257546748,481.422420439,168.077954693,1472,0,-0.00249395863019,0.0028686281381,0.00718336932026,0.0125186714436,0.00736866166257,0.00766699055433,-0.000185373003134,-0.000151613344924,-0.000354839129582,-0.00119633668977,-0.00276336849557,0.00233732846579,0,-0.00276336849557,-0.00308046378099,0,0.00060264122386,-0.00600012737369,0,0.00060264122386,-0.00617273548271,0,0.00508267667279,0.00508267667279,8.12262519447e-005,8.12262519447e-005
169,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.01,0,0.100167421162,1417.2712053,1416.45838363,0,0.812821666153,0,1415.7001206,0.758263038677,19.03882033,4.25108101742,1032.68679305,360.481689241,1472,0,-0.00365502847798,0.00420398180831,0.0105247429036,0.0183339458059,0.0107989196972,0.0112592521352,-0.000271151028598,-0.000221667001166,-0.000522025125868,-0.00177763804191,-0.00403158431495,0.00343143183137,0,-0.00403158431495,-0.00452609850664,0,0.000866711695122,-0.00879876588192,0,0.000866711695122,-0.00902394956827,0,0.00744024467335,0.00744024467335,0.000118742173421,0.000118742173421
170,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.0146779926762,0,0.121451120659,3033.58512123,3031.84498006,0,1.74014116974,0,3030.2041773,1.6408027637,40.7181209658,9.0945289722,2210.56717491,771.465155215,1472,0,-0.00535178528611,0.00615535335874,0.0154059082101,0.0268208145703,0.0158131783245,0.0165363157502,-0.000395927583364,-0.000323404212739,-0.000768843890299,-0.00265500235148,-0.00586393117199,0.00503594789719,0,-0.00586393117199,-0.00665487768799,0,0.00123298705662,-0.0128945862149,0,0.00123298705662,-0.013164952188,0,0.0108769769465,0.0108769769465,0.000173603042438,0.000173603042438
171,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.0215443469003,0,0.147312149232,6472.71437003,6469.00268032,0,3.7116897101,0,6465.44253193,3.56014838404,86.775276595,19.3901908403,4717.15991024,1645.67730264,1472,0,-0.0078240068312,0.00899858288456,0.0225172780039,0.0391694179757,0.0231257889184,0.0242865325282,-0.000576540295275,-0.000470214162429,-0.00113432532568,-0.00399284055655,-0.00848878108806,0.00738293215507,0,-0.00848878108807,-0.00979772992501,0,0.0017230770821,-0.0188747769029,0,0.0017230770821,-0.0191439743031,0,0.0158693204707,0.0158693204707,0.00025440022484,0.00025440022484
172,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.0316227766017,0,0.178778770218,13744.9511312,13737.0840388,0,7.86709240166,0,13729.3220396,7.76199921905,183.94447602,41.1294289086,10018.5635926,3493.44654125,1472,0,-0.0114062265823,0.013119094321,0.0328310897051,0.0570505496608,0.0337485317356,0.0356565710943,-0.000835829515743,-0.000679717288037,-0.00167823415385,-0.0060580020805,-0.0121962626299,0.0107932903554,0,-0.0121962626299,-0.0144608754887,0,0.00233503089393,-0.0275652014374,0,0.00233503089393,-0.0276927697548,0,0.0230818314449,0.0230818314449,0.000375656452368,0.000375656452368
173,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.0464158883361,0,0.217145940847,28975.2550701,28958.7684268,0,16.4866432912,0,28941.6916667,17.0767601053,386.765937931,86.5594463003,21124.6136959,7360.82934671,1472,0,-0.0165409405864,0.0190290453422,0.0476711352656,0.0827368575344,0.049074754482,0.0522832158966,-0.00120265122187,-0.000972605312845,-0.00249507764017,-0.0092872713371,-0.0173065913868,0.0156669238144,0,-0.0173065913868,-0.0214470820707,0,0.00298620221731,-0.0400689839278,0,0.00298620221731,-0.0397087344704,0,0.0334115384932,0.0334115384932,0.000564988218627,0.000564988218627
174,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.0681292069058,0,0.2640742499,60389.855055,60356.036604,0,33.8184510319,0,60317.797043,38.2395610239,803.056029385,179.958999658,44042.2612025,15330.7603725,1472,0,-0.0237380297415,0.0273277371943,0.0687121609699,0.119127757065,0.0709148756726,0.0763945893734,-0.00170704950657,-0.0013657401229,-0.00374485952159,-0.0143875187078,-0.0240370347904,0.0223400942857,0,-0.0240370347903,-0.0321100833926,0,0.00336185906358,-0.0576646630927,0,0.00336185906358,-0.0560702180301,0,0.0479986649265,0.0479986649265,0.000880171195003,0.000880171195003
175,analytic_3p1,standard3nu,ND+FD,uniform,0.56234132519,0,0.1,0,0.321750554397,123586.95123,123520.470508,0,66.4807226033,0,123431.815008,88.6554993844,1634.49686795,366.917609043,90174.9834398,31344.0725908,1472,0,-0.0333386234781,0.0384540603395,0.0976968529542,0.169393214823,0.101321032788,0.1106637415,-0.00235874617279,-0.00184810277788,-0.00573871652555,-0.0224445536208,-0.0320941991588,0.0304451902922,0,-0.0320941991588,-0.0489456067533,0,0.00252493432299,-0.0811521297258,0,0.00252493432299,-0.0769584237916,0,0.0681306507905,0.0681306507905,0.00143852335449,0.00143852335449
176,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,1e-005,0,0.00316228293065,0.00674588334447,0.00674588334447,0,0,0,0.00673715293517,8.73040929425e-006,8.14194708973e-005,3.03747546602e-005,0.00496194627154,0.00167214284736,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,1.46779926762e-005,0,0.00383119622197,0.0145334480253,0.0145334480253,0,0,0,0.0145146391284,1.88088968038e-005,0.000175411895882,6.54399796747e-005,0.0106900949052,0.00360250124452,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,2.15443469003e-005,0,0.00464160550044,0.0313110748526,0.0313110748526,0,0,0,0.0312705529394,4.05219132585e-005,0.00037791112661,0.000140983819503,0.0230309148216,0.00776126508491,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,3.16227766017e-005,0,0.00562344289032,0.0400045300658,0.0399966341243,0,7.89594147758e-006,0,0.0399888233544,7.81076988671e-006,0.00054115042143,0.00012142265765,0.0290875910791,0.0102464699661,1472,0,-9.88999657941e-006,1.221108863e-005,4.15551546508e-005,8.42752609397e-005,4.07198239152e-005,3.91533324859e-005,-9.25838580678e-007,-5.13057385604e-007,-5.36072996292e-007,-3.05151416483e-006,-1.86210944012e-005,2.8282326297e-006,0,-1.86210944012e-005,-4.20043092877e-005,0,4.16512956996e-006,-2.66759093929e-005,0,4.16512956996e-006,-2.66967400278e-005,0,4.09551142078e-005,4.09551142078e-005,-3.16532438052e-007,-3.16532438053e-007
180,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,4.64158883361e-005,0,0.00681297339631,0.0861859058244,0.0861688955871,0,1.70102373258e-005,0,0.0861520660072,1.68295799127e-005,0.00116585067665,0.000261592805461,0.0626664316995,0.0220750204054,1472,0,-1.45159891236e-005,1.79228386858e-005,6.09937491569e-005,0.000123697370611,5.97678119234e-005,5.7468620975e-005,-1.35889915106e-006,-7.53016554409e-007,-7.8693326538e-007,-4.47913059236e-006,-2.73313318644e-005,4.15013088229e-006,0,-2.73313318645e-005,-6.16543020166e-005,0,6.11304618583e-006,-3.91535960515e-005,0,6.11304618583e-006,-3.91839569452e-005,0,6.01129803774e-005,6.01129803774e-005,-4.64537712061e-007,-4.6453771206e-007
181,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,6.81292069058e-005,0,0.00825413557911,0.185678065536,0.18564142142,0,3.66441159564e-005,0,0.185605157542,3.62638778097e-005,0.00251168037348,0.000563570266109,0.135008029833,0.0475581409473,1472,0,-2.13053935042e-005,2.63058621306e-005,8.95246921536e-005,0.000181559041296,8.77256084291e-005,8.43510816927e-005,-1.99449198939e-006,-1.10517222786e-006,-1.15524476609e-006,-6.57472382756e-006,-4.01154075468e-005,6.08908815913e-006,0,-4.01154075467e-005,-9.04970174351e-005,0,8.97158729859e-006,-5.74668528111e-005,0,8.97158729859e-006,-5.75109548811e-005,0,8.82318360923e-005,8.82318360923e-005,-6.81700827696e-007,-6.81700827696e-007
182,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.0001,0,0.0100001666742,0.400019029698,0.399940092872,0,7.89368267414e-005,0,0.399861946852,7.81460194447e-005,0.00541103113107,0.00121413126209,0.29085735958,0.102457570898,1472,0,-3.1269531729e-005,3.86089947291e-005,0.000131400209465,0.000266483892861,0.000128760261322,0.000123807615963,-2.92730018249e-006,-1.62194494898e-006,-1.69606543263e-006,-9.6509331943e-006,-5.88781312215e-005,8.93223580504e-006,0,-5.88781312216e-005,-0.000132833347406,0,1.31660388003e-005,-8.43438435115e-005,0,1.31660388003e-005,-8.44075821576e-005,0,0.000129502417911,0.000129502417911,-1.00028268905e-006,-1.00028268906e-006
183,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.000146779926762,0,0.0121155729858,0.861776153486,0.861606122537,0,0.000170030949115,0,0.861437705534,0.000168417002142,0.0116570169083,0.00261562641779,0.626605863459,0.220727615752,1472,0,-4.58919898359e-005,5.66643716876e-005,0.000192860366384,0.000391126905241,0.000188987059132,0.000181718608806,-4.29622866253e-006,-2.38020264233e-006,-2.49034139549e-006,-1.4166835304e-005,-8.64143090618e-005,1.3099260556e-005,0,-8.64143090616e-005,-0.000194976764246,0,1.93198228231e-005,-0.000123786988964,0,1.93198228231e-005,-0.000123878402964,0,0.000190074491586,0.000190074491586,-1.46753072425e-006,-1.46753072425e-006
184,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.000215443469003,0,0.0146785197736,1.85651805927,1.85615184395,0,0.000366215322141,0,1.85578882175,0.000363022200498,0.0251120790747,0.00563475338515,1.34989504752,0.47550996397,1472,0,-6.73485825207e-005,8.31592499897e-005,0.000283061420018,0.000574057095456,0.000277379644906,0.00026671325509,-6.30500936824e-006,-3.49261060776e-006,-3.65717031227e-006,-2.0796660364e-005,-0.000126823845307,1.92023773008e-005,0,-0.000126823845307,-0.000286195526417,0,2.83462481462e-005,-0.000181666782033,0,2.83462481462e-005,-0.000181796347877,0,0.000278971674868,0.000278971674868,-2.15256833756e-006,-2.15256833757e-006
185,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.000316227766017,0,0.0177837314693,3.99935990404,3.99857124981,0,0.000788654225358,0,3.99778857652,0.000782673288327,0.0540953677214,0.0121383082346,2.9079876305,1.02434994335,1472,0,-9.88291091286e-005,0.000122033783048,0.00041543665585,0.000842517226314,0.00040710441295,0.000391453105346,-9.25235108882e-006,-5.12419126262e-006,-5.37197859151e-006,-3.05308991145e-005,-0.000186119598978,2.81320059485e-005,0,-0.000186119598978,-0.000420096479517,0,4.15820992866e-005,-0.000266590754414,0,4.15820992866e-005,-0.000266771002649,0,0.000409432355623,0.000409432355623,-3.15636749396e-006,-3.15636749395e-006
186,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.000464158883361,0,0.0215460139152,8.61513553559,8.61343748355,0,0.00169805204228,0,8.61174947463,0.00168800891999,0.116522904498,0.026146763373,6.2642055822,2.20656223347,1472,0,-0.000145007239394,0.000179062276271,0.000609689945184,0.00123646656635,0.000597475971579,0.00057451333993,-1.35759899425e-005,-7.51641560104e-006,-7.89358499057e-006,-4.48252340363e-005,-0.000273116515356,4.11774643886e-005,0,-0.000273116515356,-0.000616657985161,0,6.09813872649e-005,-0.000391173268736,0,6.09813872649e-005,-0.000391416468957,0,0.000600873887276,0.000600873887276,-4.62608590459e-006,-4.62608590459e-006
187,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.000681292069058,0,0.0261045368649,18.5568744385,18.5532194214,0,0.00365501709549,0,18.549577047,0.0036423743969,0.250971303225,0.0563174867998,13.4930891864,4.75284144505,1472,0,-0.000212725069971,0.00026270075742,0.000894713529703,0.00181449774315,0.000876820554016,0.000843138247138,-1.99169083501e-005,-1.10221018725e-005,-1.16047543859e-005,-6.58202699222e-005,-0.000400730055541,6.01932143549e-005,0,-0.000400730055541,-0.000905217691229,0,8.93947159427e-005,-0.000573887083997,0,8.93947159427e-005,-0.000574198086737,0,0.000881767009343,0.000881767009343,-6.775465088e-006,-6.77546508802e-006
188,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.001,0,0.0316280494376,39.9673223312,39.9594583435,0,0.00786398769776,0,39.9515931225,0.00786522100228,0.540480857826,0.121288038003,29.0613335325,10.2363559152,1472,0,-0.000311986841199,0.000385318986172,0.00131285271774,0.00266248462062,0.0012866642404,0.0012372730619,-2.92126511605e-005,-1.61556435896e-005,-1.70735251607e-005,-9.66664708074e-005,-0.000587867725541,8.78193882802e-005,0,-0.00058786772554,-0.00132886620246,0,0.000130968521783,-0.000841754711815,0,0.000130968521783,-0.000842112390417,0,0.00129383634062,0.00129383634062,-9.91338366059e-006,-9.91338366059e-006
189,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.00146779926762,0,0.0383212470469,86.0682143105,86.0513050589,0,0.0169092516738,0,86.034302988,0.0170020708572,1.16373338438,0.261166972497,62.5833831503,22.0430215517,1472,0,-0.000457393666443,0.000564982836949,0.00192612671382,0.00390619614691,0.00188784876746,0.00181545453836,-4.28322598794e-005,-2.36645902337e-005,-2.51471552749e-005,-0.000142006257679,-0.000862174627574,0.000127754898621,0,-0.000862174627577,-0.00195091369411,0,0.000191707792285,-0.00123424193353,0,0.000191707792285,-0.00123455474911,0,0.00189818583705,0.00189818583705,-1.44827957884e-005,-1.44827957884e-005
190,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.00215443469003,0,0.0464325711818,185.305610566,185.269285511,0,0.0363250546993,0,185.232474778,0.0368107330644,2.50498113107,0.562223583621,134.7451873,47.4568934971,1472,0,-0.000670198082286,0.000828014576515,0.00282527558632,0.00572963949233,0.00276944006134,0.00266339784925,-6.27699429874e-005,-3.46301018948e-005,-3.70986306151e-005,-0.000208692576323,-0.00126399689747,0.000185049426697,0,-0.00126399689747,-0.00286441906008,0,0.000280251893444,-0.00180885009259,0,0.000280251893444,-0.00180885430796,0,0.00278420352244,0.00278420352244,-2.11115344663e-005,-2.11115344662e-005
191,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.00316227766017,0,0.0562638127644,398.840105322,398.762176141,0,0.0779291815336,0,398.682294441,0.0798816994478,5.38983480285,1.209869795,290.025318436,102.137153107,1472,0,-0.000981209207382,0.00121263048901,0.0041428579552,0.00840161413315,0.00406165702695,0.0039064716636,-9.19198912454e-005,-5.06044847541e-005,-5.48607416948e-005,-0.000306866687503,-0.00185205585099,0.000266297691884,0,-0.00185205585099,-0.00420625614402,0,0.000408905447562,-0.0026490599021,0,0.000408905447562,-0.00264809293034,0,0.00408244616641,0.00408244616641,-3.06733736725e-005,-3.06733736725e-005
192,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.00464158883361,0,0.0681820219235,858.042875953,857.876025357,0,0.166850596312,0,857.702090612,0.173934744914,11.5899354312,2.60213845933,623.970795046,219.713156421,1472,0,-0.00143481920393,0.00177402117259,0.00607208311258,0.0123138890924,0.00595453107304,0.00572772833647,-0.000134459267866,-7.37917858764e-005,-8.14121789178e-005,-0.000451588292951,-0.00271146709433,0.00037942063412,0,-0.00271146709433,-0.00617792686828,0,0.000594919417237,-0.00387542013685,0,0.000594919417237,-0.00387192623686,0,0.00598315160054,0.00598315160054,-4.43491514532e-005,-4.43491514531e-005
193,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.00681292069058,0,0.0826344305907,1844.68541047,1844.32232748,0,0.363082993355,0,1843.94876903,0.37355844909,24.9076467467,5.59285645165,1341.53719399,472.284630291,1472,0,-0.00212296792353,0.0026217851353,0.00893562303031,0.0180916841632,0.00876189071764,0.00845410507876,-0.000197752763689,-0.000109683496681,-0.00011889296329,-0.000687072221586,-0.0039766707721,0.000595473911166,0,-0.0039766707721,-0.00905445729263,0,0.000868207848986,-0.00573378625967,0,0.000868207848986,-0.00569694568071,0,0.00878410718059,0.00878410718059,-7.15145160794e-005,-7.15145160794e-005
194,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.01,0,0.100167421162,3961.82496732,3961.04639979,0,0.778567532256,0,3960.23001976,0.816380034687,53.447539592,12.0054614225,2881.46952998,1014.1238688,1472,0,-0.00311011813861,0.00384137234905,0.0131027623556,0.0265088600198,0.0128523741671,0.0124202132676,-0.000289053048376,-0.000160347785184,-0.000177145600947,-0.00102830611452,-0.00581216910793,0.00086312778513,0,-0.00581216910793,-0.013293974325,0,0.00125389804281,-0.00840504715666,0,0.00125389804281,-0.0083231176748,0,0.0128657767577,0.0128657767577,-0.000107181639772,-0.000107181639772
195,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.0146779926762,0,0.121451120659,8495.8974004,8494.23209175,0,1.6653086495,0,8492.43567929,1.79641246462,114.468039116,25.7250145188,6179.93822768,2174.10081044,1472,0,-0.00455125814406,0.0056225602097,0.0192026989614,0.038808367471,0.018845639144,0.0182521701978,-0.000421628164882,-0.000233882318881,-0.000266170181493,-0.0015511003007,-0.00847681710989,0.00124135574722,0,-0.00847681710989,-0.019521854995,0,0.00179582790563,-0.0123105149544,0,0.00179582790563,-0.0121312928689,0,0.0188246163735,0.0188246163735,-0.000162016090813,-0.000162016090813
196,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.0215443469003,0,0.147312149232,18177.2924314,18173.7449093,0,3.54752210841,0,18169.7512518,3.99365744247,244.444530763,54.9761710159,13224.7089131,4649.61529436,1472,0,-0.00664775997459,0.00821560477579,0.0281168320736,0.0567382671052,0.0276169182657,0.0268294539543,-0.000613032893187,-0.000339844293633,-0.00040547023703,-0.00236363999076,-0.0123225294922,0.00176031315208,0,-0.0123225294922,-0.0286756553284,0,0.00253792045318,-0.0180036586799,0,0.00253792045318,-0.0176171078205,0,0.0275006400683,0.0275006400683,-0.000247745104964,-0.000247745104965
197,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.0316227766017,0,0.178778770218,38755.2879937,38747.7823471,0,7.50564654602,0,38738.7666298,9.01571728576,519.710240946,117.011267235,28203.7975442,9907.26329476,1472,0,-0.0096780264614,0.0119686305246,0.0411046706702,0.0827762880522,0.040428241872,0.039438676827,-0.00088677067735,-0.000490555493158,-0.000631835950689,-0.00364711563234,-0.0178202137596,0.00242841494823,0,-0.0178202137596,-0.0421433327001,0,0.00350826400393,-0.02625529382,0,0.00350826400393,-0.0254341333154,0,0.0400810507874,0.0400810507874,-0.000384728770451,-0.000384728770451
198,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.0464158883361,0,0.217145940847,82181.1643029,82165.4734058,0,15.6908970782,0,82144.6488732,20.824532648,1097.4572492,247.48133978,59830.5361417,20989.9986752,1472,0,-0.0140037218502,0.017340506285,0.059923849285,0.120348983564,0.0590713175467,0.0579335023031,-0.00127185079041,-0.000699616303385,-0.00102172501905,-0.00570648503701,-0.0255540314455,0.00315480690408,0,-0.0255540314455,-0.061994644233,0,0.00466389508329,-0.0380749126985,0,0.00466389508329,-0.0363658665796,0,0.0582068154614,0.0582068154614,-0.000610206612666,-0.000610206612666
199,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.0681292069058,0,0.2640742499,172762.115724,172730.029663,0,32.0860610457,0,172680.290696,49.7389677797,2292.74928559,518.211823164,125849.211427,44069.8571282,1472,0,-0.0200227142177,0.0248583510314,0.0869033250014,0.173968872449,0.0860075146576,0.0848819492915,-0.0017968328936,-0.000974901559087,-0.00175063519977,-0.00904686035356,-0.0361245053668,0.00349721262889,0,-0.0361245053668,-0.0913591332912,0,0.00574281358627,-0.0545755393097,0,0.00574281358627,-0.0511329713098,0,0.0840607942341,0.0840607942341,-0.00099865633408,-0.00099865633408
200,analytic_3p1,standard3nu,ND+FD,uniform,0.749894209332,0,0.1,0,0.321750554397,358011.536285,357948.677293,0,62.8589919262,0,357824.280555,124.396738277,4707.18208816,1067.40344133,261010.634565,91163.4571989,1472,0,-0.0279356026517,0.0348764091141,0.124754119029,0.248951804671,0.124369228231,0.123502337857,-0.00246584460671,-0.00129498189396,-0.00325471259935,-0.0144670354902,-0.0497848318545,0.0018676632523,0,-0.0497848318544,-0.135088178497,0,0.00588276875301,-0.0762646298407,0,0.00588276875301,-0.0697198490048,0,0.12034847878,0.12034847878,-0.00172181521903,-0.00172181521903
201,analytic_3p1,standard3nu,ND+FD,uniform,1,0,1e-005,0,0.00316228293065,0.0181864765691,0.0181864765691,0,0,0,0.0181740711149,1.24054541791e-005,0.000220650607038,8.31953144102e-005,0.0133439684053,0.00453866224239,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,analytic_3p1,standard3nu,ND+FD,uniform,1,0,1.46779926762e-005,0,0.00383119622197,0.0391814000644,0.0391814000644,0,0,0,0.0391546735849,2.67264794974e-005,0.000475374069143,0.000179237676836,0.0287485896455,0.0097781986729,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,analytic_3p1,standard3nu,ND+FD,uniform,1,0,2.15443469003e-005,0,0.00464160550044,0.0470220072445,0.0470167519862,0,5.25525830431e-006,0,0.0470127106087,4.04137755385e-006,0.000638636730311,0.000147130678053,0.0340351398892,0.0121958446887,1472,0,-6.86502742383e-006,8.85546409258e-006,3.14159734539e-005,7.97281037217e-005,3.07397445455e-005,2.63676093944e-005,-9.26011850104e-007,-2.90511395344e-008,-1.94629519866e-006,-1.63723975505e-006,-1.56629093868e-005,1.03531435058e-005,0,-1.56629093868e-005,-4.98293358525e-005,0,5.28712780546e-006,-2.58299387103e-005,0,5.28712780546e-006,-1.67049953896e-005,0,4.33361537951e-005,4.33361537951e-005,1.20343748854e-006,1.20343748854e-006
204,analytic_3p1,standard3nu,ND+FD,uniform,1,0,3.16227766017e-005,0,0.00562344289032,0.101305447933,0.101294126227,0,1.13217056968e-005,0,0.101285418881,8.70734638822e-006,0.00137588879451,0.000316980828372,0.0733262338388,0.0262750227659,1472,0,-1.0076221612e-005,1.29977666155e-005,4.61121693796e-005,0.000117023995338,4.51196803401e-005,3.87023669807e-005,-1.35916781194e-006,-4.26286852546e-008,-2.8567688511e-006,-2.40320516105e-006,-2.29897633249e-005,1.51952830667e-005,0,-2.29897633249e-005,-7.31394870281e-005,0,7.76016922094e-006,-3.79123546514e-005,0,7.76016922094e-006,-2.45190690637e-005,0,6.36081398926e-005,6.36081398926e-005,1.76644078917e-006,1.76644078917e-006
205,analytic_3p1,standard3nu,ND+FD,uniform,1,0,4.64158883361e-005,0,0.00681297339631,0.218254620084,0.21823022949,0,2.43905945003e-005,0,0.21821146862,1.87608696437e-005,0.00296422441411,0.000682908586852,0.15797571978,0.0566073767092,1472,0,-1.47893092213e-005,1.90775153429e-005,6.76830347274e-005,0.000171765888447,6.62264307951e-005,5.6807325746e-005,-1.99491721591e-006,-6.25433012018e-008,-4.19315931406e-006,-3.52756464006e-006,-3.37438329345e-005,2.23013559291e-005,0,-3.37438329344e-005,-0.000107354137931,0,1.1389782323e-005,-5.56459802885e-005,0,1.1389782323e-005,-3.59879708464e-005,0,9.33626132658e-005,9.33626132658e-005,2.59285832652e-006,2.59285832651e-006
206,analytic_3p1,standard3nu,ND+FD,uniform,1,0,6.81292069058e-005,0,0.00825413557911,0.470211044206,0.470158500314,0,5.25438921643e-005,0,0.470118076622,4.04236913808e-005,0.00638610846852,0.0014712610311,0.340345592435,0.121955538379,1472,0,-2.17065275814e-005,2.80006768967e-005,9.93443035822e-005,0.000252113867664,9.72066692586e-005,8.33817937934e-005,-2.92799087433e-006,-9.17427317849e-008,-6.15470772941e-006,-5.17806243939e-006,-4.95280425098e-005,3.27290246646e-005,0,-4.95280425096e-005,-0.000157574437937,0,1.67166465402e-005,-8.16733672607e-005,0,1.67166465402e-005,-5.28207456969e-005,0,0.000137034628336,0.000137034628336,3.80596323889e-006,3.80596323889e-006
207,analytic_3p1,standard3nu,ND+FD,uniform,1,0,0.0001,0,0.0100001666742,1.01302552323,1.01291233366,0,0.000113189575168,0,1.01282522883,8.71048255086e-005,0.0137580751238,0.0031696703147,0.733243673319,0.2627409149,1472,0,-3.18582191555e-005,4.10966021116e-005,0.00014581576096,0.000370043980529,0.000142678935357,0.000122387827513,-4.29738582797e-006,-1.34534354932e-007,-9.03385728732e-006,-7.60101475649e-006,-7.26947882579e-005,4.80291052136e-005,0,-7.26947882579e-005,-0.000231287887536,0,2.45339505742e-005,-0.000119872004007,0,2.45339505742e-005,-7.75251424865e-005,0,0.000201132977818,0.000201132977818,5.58675134377e-006,5.58675134377e-006
208,analytic_3p1,standard3nu,ND+FD,uniform,1,0,0.000146779926762,0,0.0121155729858,2.18245470329,2.18221088424,0,0.000243819045336,0,2.1820231763,0.000187707940325,0.0296396759684,0.00682864057978,1.57969810472,0.566044462972,1472,0,-4.67558560245e-005,6.03155926991e-005,0.000214024528168,0.000543131819664,0.000209422005101,0.000179640960248,-6.30701674254e-006,-1.97198922816e-007,-1.32598498062e-005,-1.11581826491e-005,-0.000106696107842,7.04743933103e-005,0,-0.000106696107843,-0.000339484714517,0,3.60050310209e-005,-0.000175930578869,0,3.60050310209e-005,-0.000113780339449,0,0.000295209158128,0.000295209158128,8.20100796605e-006,8.20100796605e-006
209,analytic_3p1,standard3nu,ND+FD,uniform,1,0,0.000215443469003,0,0.0146785197736,4.70182121831,4.70129605417,0,0.000525164145975,0,4.70089150314,0.000404551025055,0.0638529558861,0.0147112059449,3.4032693332,1.21946255913,1472,0,-6.86161147987e-005,8.85183212425e-005,0.000314136987634,0.000797168704928,0.000307385085408,0.000263677291009,-9.255963025e-006,-2.88865663298e-007,-1.94627129082e-005,-1.63810290654e-005,-0.00015659715893,0.00010339337728,0,-0.00015659715893,-0.000498296538426,0,5.28354823264e-005,-0.000258193156923,0,5.28354823264e-005,-0.000166982982867,0,0.000433278313848,0.000433278313848,1.20391107746e-005,1.20391107746e-005
