point_id,backend,asimov_mode,detector_mode,source_model,dm41_eV2,sin2_theta14_eff,sin2_theta24_eff,theta14_rad_eff,theta24_rad_eff,chi2_min,chi2_stat,chi2_prior,chi2_pulls_norm,chi2_pulls_shape,chi2_ND,chi2_FD,chi2_FHC_app,chi2_RHC_app,chi2_FHC_dis,chi2_RHC_dis,n_component_rows,minimizer_status,pull_01_ND_fiducial_volume,pull_02_FD_fiducial_volume,pull_03_flux_FHC_signal,pull_04_flux_RHC_signal,pull_05_flux_FHC_background,pull_06_flux_RHC_background,pull_07_ND_flux_FHC_signal,pull_08_ND_flux_RHC_signal,pull_09_ND_flux_FHC_background,pull_10_ND_flux_RHC_background,pull_11_xsec_nue_CC,pull_12_xsec_numu_CC,pull_13_xsec_nutau_CC,pull_14_xsec_nuebar_CC,pull_15_xsec_numubar_CC,pull_16_xsec_nutaubar_CC,pull_17_ND_xsec_nue_CC,pull_18_ND_xsec_numu_CC,pull_19_ND_xsec_nutau_CC,pull_20_ND_xsec_nuebar_CC,pull_21_ND_xsec_numubar_CC,pull_22_ND_xsec_nutaubar_CC,pull_23_xsec_nu_NC,pull_24_xsec_nubar_NC,pull_25_ND_xsec_nu_NC,pull_26_ND_xsec_nubar_NC
128,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.000177827941004,0,0.0133356095822,0,0.00200329674995,0.00197254741509,0,3.07493348617e-005,0,0.00195910351228,1.34439028083e-005,0.00155222649948,0.000418123533759,1.20883508135e-006,9.88546773597e-007,1472,0,-6.37872898774e-006,9.77088746855e-006,8.13671648497e-005,8.52325830729e-005,9.61469078876e-005,8.13865117803e-005,-9.68728615001e-007,4.19489162485e-007,-1.07722567538e-005,-1.01167287769e-006,3.29101029631e-005,-9.34028168393e-005,0,3.29101029633e-005,-9.06527595523e-005,0,-6.94335536098e-005,1.86559062564e-005,0,-6.94335536098e-005,1.05544343231e-005,0,2.69982057338e-005,2.69982057338e-005,-2.20745186198e-006,-2.20745186198e-006
129,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.000237137370566,0,0.0153998739491,0,0.00356207300719,0.00350739449457,0,5.46785126219e-005,0,0.00348348070066,2.39137939099e-005,0.00276000995311,0.000743463955833,2.15204940921e-006,1.76853621481e-006,1472,0,-8.50622087454e-006,1.30295203933e-005,0.00010849978197,0.000113654036333,0.000128207745916,0.000108525128021,-1.2918437087e-006,5.59365641209e-007,-1.43642749401e-005,-1.34865687523e-006,4.38869069417e-005,-0.000124549142506,0,4.38869069417e-005,-0.000120881570588,0,-9.25893520732e-005,2.48777328746e-005,0,-9.25893520732e-005,1.40743138335e-005,0,3.60015039609e-005,3.60015039609e-005,-2.9440694007e-006,-2.9440694007e-006
130,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.000316227766017,0,0.0177837314693,0,0.00633350756651,0.00623627957611,0,9.72279904052e-005,0,0.00619373809364,4.25414824696e-005,0.00490739778266,0.00132190577031,3.84010811948e-006,3.13591502407e-006,1472,0,-1.13433150923e-005,1.73748469006e-005,0.000144677757418,0.00015155041934,0.000170956722355,0.000144710750563,-1.72274276727e-006,7.45868904738e-007,-1.91537165927e-005,-1.79769721358e-006,5.85251613031e-005,-0.000166079142385,0,5.85251613032e-005,-0.000161187802542,0,-0.00012346672037,3.31744245547e-005,0,-0.00012346672037,1.87679536224e-005,0,4.80066750611e-005,4.80066750611e-005,-3.9266643911e-006,-3.9266643911e-006
131,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.000421696503429,0,0.0205366938124,0,0.0112607369252,0.0110878518675,0,0.000172885057729,0,0.0110121630951,7.56887723537e-005,0.00872513433241,0.00235028929088,6.83982735749e-006,5.58841683785e-006,1472,0,-1.51267089585e-005,2.31692011593e-005,0.000192914836724,0.000202078528581,0.000227954794791,0.000192957400044,-2.29738817883e-006,9.94530517785e-007,-2.5539487893e-005,-2.39590642402e-006,7.80463894067e-005,-0.000221452652946,0,7.80463894071e-005,-0.000214928961055,0,-0.000164639889328,4.42378007112e-005,0,-0.000164639889328,2.50266761588e-005,0,6.40141917806e-005,6.40141917806e-005,-5.23750892588e-006,-5.23750892588e-006
132,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00056234132519,0,0.0237159601549,0,0.0200198865076,0.0197124805242,0,0.000307405983379,0,0.0195777942948,0.00013468622944,0.0155119553358,0.00417845448906,1.21514370054e-005,9.91926240913e-006,1472,0,-2.01720665586e-005,3.08956845644e-005,0.000257227520143,0.000269445454352,0.000303947645511,0.000257281730102,-3.06374752956e-006,1.32604700206e-006,-3.40531808945e-005,-3.19257214197e-006,0.000104079792433,-0.000295280839098,0,0.000104079792432,-0.000286579603846,0,-0.000219540811671,5.89902674038e-005,0,-0.000219540811671,3.33722002748e-005,0,8.53576483592e-005,8.53576483592e-005,-6.9864963014e-006,-6.98649630141e-006
133,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.000749894209332,0,0.0273876200398,0,0.035589513683,0.0350429357271,0,0.000546577955907,0,0.0348032114262,0.000239724300888,0.0275756489085,0.00742805014745,2.1600672918e-005,1.7635998291e-005,1472,0,-2.69003738966e-005,4.11983827778e-005,0.000342967639021,0.000359256878907,0.000405258531197,0.000343035397127,-4.08580613928e-006,1.76799068158e-006,-4.54030489752e-005,-4.25306014839e-006,0.000138798431916,-0.000393708162008,0,0.000138798431916,-0.000382101762036,0,-0.000292744577263,7.86616064355e-005,0,-0.000292744577263,4.4500039214e-005,0,0.000113814429454,0.000113814429454,-9.32049484377e-006,-9.32049484377e-006
134,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.001,0,0.0316280494376,0,0.0632609875553,0.0622891989127,0,0.000971788642652,0,0.0618623931001,0.000426805812603,0.049016005481,0.013203433758,3.84076515007e-005,3.13520221346e-005,1472,0,-3.58730980788e-005,5.49359480859e-005,0.000457264401857,0.000478979983979,0.000540310380322,0.000457346702065,-5.44892444286e-006,2.35708194636e-006,-6.05324330922e-005,-5.66389685507e-006,0.000185100998609,-0.000524920164049,0,0.000185100998608,-0.000509437239042,0,-0.000390349511743,0.000104891284205,0,-0.000390349511743,5.9337301588e-005,0,0.000151752951178,0.000151752951178,-1.24359317959e-005,-1.24359317959e-005
135,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00133352143216,0,0.0365255337251,0,0.112431412221,0.110703726555,0,0.00172768566616,0,0.10994353872,0.000760187834267,0.087113879058,0.023465845572,6.82570965753e-005,5.57448278781e-005,1472,0,-4.7839097907e-005,7.32529675573e-005,0.00060961128973,0.000638557980455,0.000720318862449,0.0006097067178,-7.26699393026e-006,3.14220309326e-006,-8.06972912202e-005,-7.53932950101e-006,0.000246854501809,-0.00069981780556,0,0.000246854501811,-0.00067916113732,0,-0.000520483141113,0.000139864721654,0,-0.000520483141113,7.91196428268e-005,0,0.000202328407978,0.000202328407978,-1.65957706995e-005,-1.65957706995e-005
136,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00177827941004,0,0.0421821585917,0,0.199782038123,0.196710740561,0,0.00307129756266,0,0.195356047534,0.00135469302673,0.154793619621,0.0416967050885,0.000121347622934,9.90682284098e-005,1472,0,-6.3797224532e-005,9.76749824743e-005,0.000812644098132,0.000851224672235,0.000960210992116,0.000812745901003,-9.6920005077e-006,4.18838836817e-006,-0.000107568905778,-1.00296888927e-005,0.000329218430097,-0.000932911714539,0,0.000329218430095,-0.000905348076375,0,-0.000693975296252,0.000186494725616,0,-0.000693975296252,0.000105493655955,0,0.000269742733275,0.000269742733275,-2.21525012067e-005,-2.21525012067e-005
137,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00237137370566,0,0.0487160194502,0,0.354906754116,0.3494475244,0,0.00545922971566,0,0.347031696216,0.00241582818411,0.274983710552,0.0740722295288,0.000215564821743,0.000176019497257,1472,0,-8.50798803669e-005,0.000130234929685,0.00108317029318,0.0011345819301,0.00127984011214,0.00108326082168,-1.29268142308e-005,5.58209334204e-006,-0.000143369641614,-1.3331857633e-005,0.000439077971208,-0.00124350580383,0,0.000439077971211,-0.00120671792659,0,-0.000925252846663,0.00024866292216,0,-0.000925252846663,0.000140653010493,0,0.000359589353235,0.000359589353235,-2.95794205141e-005,-2.95794205141e-005
138,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00316227766017,0,0.0562638127644,0,0.630266402068,0.620564046076,0,0.0097023559914,0,0.616251866392,0.00431217968396,0.488327945013,0.131540563482,0.000382878267926,0.000312659313353,1472,0,-0.000113464587985,0.000173641274087,0.00144352711732,0.00151202092201,0.00170558831819,0.00144356749179,-1.72423096353e-005,7.43813032727e-006,-0.000191051850135,-1.77020190105e-005,0.000585623409252,-0.00165725983176,0,0.000585623409248,-0.00160814696048,0,-0.00123352774743,0.00033154080471,0,-0.00123352774743,0.000187519283566,0,0.000479309521234,0.000479309521234,-3.95134610364e-005,-3.95134610364e-005
139,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00421696503429,0,0.0649838903115,0,1.11875851547,1.10151848191,0,0.0172400335578,0,1.09381181988,0.00770666203849,0.866795565542,0.233487875664,0.000679829897937,0.000555210809737,1472,0,-0.000151323021653,0.000231501364222,0.00192336671406,0.00201458956227,0.0022724716869,0.00192327786566,-2.30003105266e-005,9.90875469338e-006,-0.000254532674594,-2.34705162161e-005,0.000781125788054,-0.00220824494253,0,0.000781125788048,-0.0021426532474,0,-0.00164437224554,0.000442016246479,0,-0.00164437224554,0.000249981834601,0,0.000638794783572,0.000638794783572,-5.28142900983e-005,-5.28142900983e-005
140,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0056234132519,0,0.0750598821345,0,1.98465091508,1.95402524377,0,0.0306256713038,0,1.94022934407,0.0137958997043,1.53764120818,0.414192268976,0.00120634245212,0.000985424163513,1472,0,-0.000201820195542,0.000308617762683,0.00256199041056,0.0026834332752,0.00302689133888,0.00256161864404,-3.06843884839e-005,1.31954936889e-005,-0.000339000525643,-3.10578865494e-005,0.00104197670278,-0.00294163458701,0,0.00104197670279,-0.00285399120616,0,-0.00219180327944,0.000589259396976,0,-0.00219180327944,0.000333215435396,0,0.000851179555477,0.000851179555477,-7.06466758638e-005,-7.06466758638e-005
141,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.00749894209332,0,0.0867050294722,0,3.51785601024,3.4634706902,0,0.0543853200451,0,3.43872047334,0.024750216861,2.72543789055,0.734145734935,0.00213918587731,0.00174787883307,1472,0,-0.000269180890138,0.000411380704795,0.00341137910779,0.00357296150175,0.0040302018126,0.00341043402026,-4.0941285055e-005,1.75644099797e-005,-0.00045131209908,-4.09895848227e-005,0.00139008465686,-0.00391720344718,0,0.00139008465687,-0.0038000169788,0,-0.00292103325354,0.000785472221118,0,-0.00292103325354,0.000444099842718,0,0.00113387869778,0.00113387869778,-9.45966936041e-005,-9.45966936041e-005
142,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.01,0,0.100167421162,0,6.22870595818,6.13217304632,0,0.0965329118624,0,6.08764272939,0.0445303169242,4.82546445403,1.29982123929,0.00378974564826,0.00309760735015,1472,0,-0.000359046383142,0.000548286631639,0.00454008725708,0.00475491271441,0.00536329111219,0.00453803051304,-5.4636760259e-005,2.33655515353e-005,-0.000600501379159,-5.39039352545e-005,0.00185475479041,-0.00521383367648,0,0.00185475479041,-0.00505700759666,0,-0.00389208686788,0.00104687897215,0,-0.00389208686788,0.000591772231116,0,0.00150993654448,0.00150993654448,-0.000126838130152,-0.000126838130153
143,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0133352143216,0,0.115736405371,0,11.0123806019,10.8411432277,0,0.171237374202,0,10.760721379,0.080421848617,8.53099698511,2.29795765525,0.00670527556755,0.00548331173218,1472,0,-0.000478952749858,0.000730621075546,0.00603817266188,0.00632349362024,0.00713237042931,0.00603401980955,-7.29311203807e-005,3.10572891584e-005,-0.000798422879832,-7.05423393887e-005,0.00247522760264,-0.0069352388886,0,0.00247522760262,-0.00672511947501,0,-0.0051845325261,0.00139503092564,0,-0.0051845325261,0.000788351333773,0,0.00200976382809,0.00200976382809,-0.000170375003447,-0.000170375003447
144,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0177827941004,0,0.133750568779,0,19.4314482469,19.1212260792,0,0.310222167699,0,18.9821028354,0.139123243828,15.04705004,4.05248510407,0.0119052766077,0.00978565860714,1472,0,-0.000650522785269,0.000985712185637,0.00804257314644,0.008420196078,0.00950611080778,0.00803458122027,-9.86835129264e-005,4.12094621419e-005,-0.00107217739195,-9.30624795163e-005,0.00338335435241,-0.00924703921956,0,0.00338335435241,-0.00895609436241,0,-0.00698601700976,0.00188198909952,0,-0.00698601700976,0.00106388898608,0,0.00268015005977,0.00268015005977,-0.000234248829118,-0.000234248829118
145,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0237137370566,0,0.154607864065,0,34.1960028535,33.6427735157,0,0.553229337764,0,33.3924475739,0.250325941784,26.4747020269,7.12973878686,0.0210165929377,0.0173161090462,1472,0,-0.000873091379742,0.00131824542437,0.0106821678176,0.0111817147614,0.0126273572142,0.0106670906345,-0.000132396991482,5.46230442381e-005,-0.00142753062453,-0.000120486213351,0.00455277324196,-0.012288667488,0,0.00455277324195,-0.011893563425,0,-0.00933441702571,0.00251686725797,0,-0.00933441702571,0.00142240482454,0,0.00356508746792,0.00356508746792,-0.000318521823279,-0.000318521823279
146,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0316227766017,0,0.178778770218,0,59.962559097,58.9750857871,0,0.98747330994,0,58.5228836376,0.45220214953,46.4101436755,12.4973443808,0.0370076583418,0.0305900724045,1472,0,-0.00117422399922,0.00176457906822,0.0141684189417,0.0148274063949,0.0167509421279,0.0141404999479,-0.000177969329656,7.22546614368e-005,-0.00189974817255,-0.000154281118848,0.0061439672565,-0.01631124546,0,0.0061439672565,-0.0157716994455,0,-0.0124799714296,0.00336901512335,0,-0.0124799714296,0.00190331255494,0,0.00473812029138,0.00473812029138,-0.000435791128997,-0.000435791128997
147,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0421696503429,0,0.206823872408,0,104.629435404,102.864848457,0,1.76458694658,0,102.043612903,0.821235554199,80.9502851261,21.7957031259,0.0649434189766,0.0539167860938,1472,0,-0.00158344894236,0.00236485108918,0.0187569043571,0.0196228883079,0.0221806268207,0.0187058976268,-0.000239821421857,9.53147302738e-005,-0.00252665757358,-0.000194470906298,0.00832205893486,-0.021615242195,0,0.00832205893486,-0.0208732273644,0,-0.0166987655133,0.00451508385662,0,-0.0166987655133,0.00254955382086,0,0.0062897352901,0.0062897352901,-0.000601013957119,-0.00060101395712
148,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.056234132519,0,0.239418106092,0,181.345356187,178.187535099,0,3.15782108786,0,176.685412042,1.5021230564,140.229324593,37.7500359321,0.113435830372,0.0947387431762,1472,0,-0.00214265594809,0.00317417994696,0.0247668034612,0.0258987745317,0.029297134233,0.024674592878,-0.000324190712973,0.000125268831894,-0.00335802941036,-0.000239547355078,0.0113258365651,-0.0285796940217,0,0.0113258365651,-0.0275501858242,0,-0.0223660042515,0.00606037521378,0,-0.0223660042515,0.00341993410259,0,0.00833609531541,0.00833609531541,-0.00083741627766,-0.00083741627766
149,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.0749894209332,0,0.277385433428,0,311.399851359,305.738781972,0,5.66106938713,0,302.964680867,2.77410110408,240.617454727,64.7586917953,0.196866926016,0.165768523057,1472,0,-0.00291204949538,0.00426873482972,0.0325841987327,0.0340528905798,0.0385641593568,0.032419023759,-0.000439968988816,0.00016381483482,-0.00445941799372,-0.000284926137883,0.0155060316835,-0.0376703681627,0,0.0155060316835,-0.036226455027,0,-0.0299931516593,0.00815052541742,0,-0.0299931516593,0.00459544695784,0,0.0110239188882,0.0110239188882,-0.00118209023624,-0.00118209023624
150,analytic_3p1,standard3nu,ND+FD,point,0.421696503429,0.1,0,0.321750554397,0,527.805346474,517.635837203,0,10.1695092703,0,512.445703386,5.1901338176,407.4033373,109.605501618,0.338621393361,0.288376892105,1472,0,-0.0039792976424,0.00575439783928,0.042651090223,0.0445366027536,0.0505203486544,0.0423579625211,-0.000599939253751,0.000212782835735,-0.00591789072313,-0.000320389396194,0.0213856707722,-0.0494349828179,0,0.0213856707722,-0.0473835835405,0,-0.0402784474379,0.0109883029924,0,-0.0402784474379,0.00618825531023,0,0.0145339241802,0.0145339241802,-0.00169607730781,-0.00169607730781
151,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.0001,0,0.0100001666742,0,0.00176287116002,0.00175226381863,0,1.06073413883e-005,0,0.00174799248048,4.27133815745e-006,0.00138028833267,0.000370363044873,9.44697745719e-007,6.6774334163e-007,1472,0,-2.21674072279e-006,5.17179017601e-006,7.10591934551e-005,7.50894945116e-005,8.06841846967e-005,7.03979609794e-005,-4.93912169584e-007,3.52454920561e-007,-5.48225206883e-006,1.51720401474e-007,4.08038778472e-006,-7.8735375399e-005,0,4.08038778444e-006,-7.92283794403e-005,0,-3.77620832759e-005,9.710785192e-006,0,-3.77620832759e-005,5.23589722302e-006,0,2.41414766476e-005,2.41414766476e-005,-9.12031704609e-007,-9.12031704609e-007
152,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.000133352143216,0,0.0115480765167,0,0.00313468197474,0.00311581968388,0,1.88622908613e-005,0,0.00310822292369,7.59676018904e-006,0.00245440553051,0.000658573918961,1.66132337975e-006,1.17891102601e-006,1472,0,-2.95613118892e-006,6.89665007298e-006,9.47565202174e-005,0.000100130833093,0.000107591251858,9.38746442737e-005,-6.58651141964e-007,4.69992705039e-007,-7.31048602002e-006,2.02422180228e-007,5.4418465628e-006,-0.000104992707226,0,5.44184656293e-006,-0.000105649973357,0,-5.03560365494e-005,1.29494659019e-005,0,-5.03560365494e-005,6.98212935929e-006,0,3.21925947969e-005,3.21925947969e-005,-1.21633930655e-006,-1.21633930655e-006
153,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.000177827941004,0,0.0133356095822,0,0.0055739495192,0.00554040834289,0,3.35411763047e-005,0,0.00552689650383,1.35118390646e-005,0.0043643062233,0.00117104486802,2.9552441317e-006,2.10200744245e-006,1472,0,-3.94217088298e-006,9.19675426937e-006,0.000126355516436,0.00013352195781,0.000143470194046,0.000125179323449,-8.7834084682e-007,6.26721363986e-007,-9.74830818612e-006,2.70111729093e-007,7.2578184689e-006,-0.000140005395769,0,7.25781846884e-006,-0.000140881580238,0,-6.71499455637e-005,1.72682582557e-005,0,-6.71499455637e-005,9.31072704094e-006,0,4.29284806048e-005,4.29284806048e-005,-1.62223768437e-006,-1.62223768437e-006
154,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.000237137370566,0,0.0153998739491,0,0.0099111013133,0.00985145868757,0,5.96426257228e-005,0,0.00982742451446,2.40341731185e-005,0.00776021275872,0.00208224683345,5.25315645069e-006,3.74593895128e-006,1472,0,-5.25715888641e-006,1.22639330383e-005,0.000168490081684,0.000178046115738,0.000191311604812,0.000166921260812,-1.17131378211e-006,8.35703725575e-007,-1.29988993705e-005,3.60515244066e-007,9.68023394814e-006,-0.000186691962958,0,9.68023394845e-006,-0.000187859850897,0,-8.95442761214e-005,2.30273576145e-005,0,-8.95442761214e-005,1.24158902556e-005,0,5.7244209133e-005,5.7244209133e-005,-2.16368556634e-006,-2.16368556634e-006
155,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.000316227766017,0,0.0177837314693,0,0.0176225002288,0.0175164459888,0,0.000106054239974,0,0.0174736914585,4.27545303289e-005,0.0137980644646,0.00370234723636,9.37684709503e-006,6.6574407341e-006,1472,0,-7.01087109265e-006,1.63539758939e-005,0.000224671428233,0.000237413592382,0.000255102166809,0.000222578763328,-1.56202081561e-006,1.11435299271e-006,-1.73331044794e-005,4.81315715941e-007,1.29119606509e-005,-0.000248943092744,0,1.29119606511e-005,-0.000250499566598,0,-0.000119406338481,3.07070572331e-005,0,-0.000119406338481,1.65565644849e-005,0,7.63331077149e-005,7.63331077149e-005,-2.88602683208e-006,-2.88602683208e-006
156,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.000421696503429,0,0.0205366938124,0,0.0313324109731,0.0311438335329,0,0.000188577440119,0,0.0310677683237,7.60652092403e-005,0.0245326356834,0.00658269374765,1.66627546001e-005,1.18413473032e-005,1472,0,-9.34974625676e-006,2.18079476031e-005,0.000299579788793,0.000316569937963,0.000340155827198,0.000296788093118,-2.08307496987e-006,1.48587873863e-006,-2.31119213635e-005,6.42842120072e-007,1.72239986599e-005,-0.000331944912164,0,1.72239986605e-005,-0.000334018849974,0,-0.000159225802475,4.09477761904e-005,0,-0.000159225802475,2.20780156215e-005,0,0.000101786015718,0.000101786015718,-3.84983379316e-006,-3.84983379316e-006
157,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00056234132519,0,0.0237159601549,0,0.0557051727667,0.0553698688265,0,0.000335303940253,0,0.0552345189311,0.000135349895352,0.0436159708775,0.0117032274094,2.96146021948e-005,2.10559373037e-005,1472,0,-1.24691530273e-005,2.90806012552e-005,0.00039945271835,0.000422106245653,0.00045355461638,0.000395728008326,-2.77797931132e-006,1.98121132168e-006,-3.08164291769e-005,8.59016864753e-007,2.29785716506e-005,-0.000442609349402,0,2.29785716504e-005,-0.000445372049407,0,-0.000212321934181,5.46034163552e-005,0,-0.000212321934181,2.94405859304e-005,0,0.000135723482987,0.000135723482987,-5.13606819685e-006,-5.13606819685e-006
158,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.000749894209332,0,0.0273876200398,0,0.0990294534102,0.0984332828411,0,0.000596170569089,0,0.0981923919788,0.000240890862273,0.0775378845645,0.0208053443615,5.26295841034e-005,3.74243309625e-005,1472,0,-1.66297785743e-005,3.87782458388e-005,0.000532601663177,0.000562804935116,0.000604735046468,0.000527631262129,-3.70476903539e-006,2.6415612789e-006,-4.10875900263e-005,1.14866959736e-006,3.06602061527e-005,-0.000590146701181,0,3.06602061541e-005,-0.000593825591419,0,-0.000283119690766,7.28124770315e-005,0,-0.000283119690766,3.92580143445e-005,0,0.000180971762762,0.000180971762762,-6.85302742897e-006,-6.85302742897e-006
159,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.001,0,0.0316280494376,0,0.176031204083,0.174971268016,0,0.00105993606775,0,0.174542420044,0.000428847971496,0.137828299736,0.0369828617677,9.35648359143e-005,6.65416756981e-005,1472,0,-2.21795379331e-005,5.17092046148e-005,0.000710098611909,0.000750365199,0.000806267521098,0.000703464395491,-4.94087606063e-006,3.5218201559e-006,-5.47791330388e-005,1.53737893503e-006,4.09176865155e-005,-0.000786826808875,0,4.0917686518e-005,-0.000791723387343,0,-0.000377517436434,9.70928214978e-005,0,-0.000377517436434,5.23484908418e-005,0,0.000241296974047,0.000241296974047,-9.14572113211e-006,-9.14572113211e-006
160,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00133352143216,0,0.0365255337251,0,0.312864610632,0.310980274071,0,0.00188433656167,0,0.310216531363,0.000763742707635,0.244965084029,0.0657306374691,0.000166277965328,0.000118274607414,1472,0,-2.95828862293e-005,6.89510331961e-005,0.000946687832917,0.00100036618534,0.00107489112827,0.000937830156634,-6.58962979366e-006,4.69507390965e-006,-7.30277350445e-005,2.06008721026e-006,5.46209129091e-005,-0.00104898990908,0,5.46209129103e-005,-0.00105550306009,0,-0.000503376477354,0.000129467929522,0,-0.000503376477354,6.98026548775e-005,0,0.000321716421418,0.000321716421418,-1.220857768e-005,-1.220857768e-005
161,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00177827941004,0,0.0421821585917,0,0.555962241137,0.552612611388,0,0.00334962974907,0,0.551251778676,0.00136083271165,0.435303003997,0.116803909716,0.000295505247802,0.000210192426771,1472,0,-3.94600800162e-005,9.19400334934e-005,0.00126199471044,0.00133354392139,0.00143288543697,0.00125016360563,-8.78895053254e-006,6.25858310373e-006,-9.73460034613e-005,2.76486926786e-006,7.29383435298e-005,-0.00139838716476,0,7.29383435318e-005,-0.00140704317017,0,-0.000671172402313,0.000172635047343,0,-0.000671172402313,9.30741259775e-005,0,0.000428912070094,0.000428912070094,-1.63027492006e-005,-1.63027492006e-005
162,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00237137370566,0,0.0487160194502,0,0.987711297614,0.981757677481,0,0.00595362013365,0,0.979331362798,0.00242631468229,0.773347274166,0.207511907314,0.000525035847211,0.00037346015304,1472,0,-5.26398377683e-005,0.000122590402657,0.00168212530975,0.00177748075819,0.00190988535612,0.00166631416006,-1.17229853922e-005,8.34168904554e-006,-0.000129745400216,3.7184578193e-006,9.74431607788e-005,-0.00186395500117,0,9.74431607834e-005,-0.00187544563716,0,-0.000894861053289,0.000230189038653,0,-0.000894861053289,0.000124099963303,0,0.000571778932549,0.000571778932549,-2.17798311361e-005,-2.17798311361e-005
163,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00316227766017,0,0.0562638127644,0,1.75418589403,1.74360570721,0,0.0105801868207,0,1.73927590395,0.00432980325754,1.3734653761,0.368544428125,0.000932549598953,0.000663353383434,1472,0,-7.0230110435e-005,0.000163452731196,0.00224177727011,0.00236883448664,0.00254527554907,0.00222063216715,-1.56377014421e-005,1.11162348402e-005,-0.000172898271723,5.01449516696e-006,0.000130260015642,-0.00248415755534,0,0.000130260015641,-0.00249938746945,0,-0.00119302867114,0.000306920225662,0,-0.00119302867114,0.000165460836498,0,0.000762151012772,0.000762151012772,-2.91146396274e-005,-2.91146396274e-005
164,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00421696503429,0,0.0649838903115,0,3.11411900532,3.09532110799,0,0.0187978973286,0,3.08758553833,0.00773556966226,2.43822647581,0.654261073394,0.00165573126665,0.00117782751916,1472,0,-9.37134252931e-005,0.000217924667852,0.00298701521457,0.00315626849192,0.00339133758702,0.00295871018842,-2.08618138255e-005,1.48102451386e-005,-0.000230350582779,6.7860985727e-006,0.000174269969072,-0.00331006818998,0,0.000174269969061,-0.00333021197858,0,-0.00159041736399,0.000409210367654,0,-0.00159041736399,0.000220593783165,0,0.00101575981668,0.00101575981668,-3.89509682941e-005,-3.89509682941e-005
165,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.0056234132519,0,0.0750598821345,0,5.52517310559,5.49178463004,0,0.0333884755592,0,5.47794310086,0.0138415291799,4.32593869803,1.16081753488,0.00293816854809,0.00209022857802,1472,0,-0.000125075763076,0.000290530604896,0.00397890133814,0.00420428351398,0.00451736504981,0.00394096509964,-2.78349296124e-005,1.97257821946e-005,-0.000306799734667,9.22536796645e-006,0.000233400378496,-0.00440940350159,0,0.000233400378503,-0.00443597095571,0,-0.00211994459051,0.000545558575931,0,-0.00211994459051,0.000294074449144,0,0.00135349543546,0.00135349543546,-5.21662668933e-005,-5.21662668934e-005
166,analytic_3p1,standard3nu,ND+FD,point,0.56234132519,0.00749894209332,0,0.0867050294722,0,9.79542124171,9.73614072489,0,0.0592805168163,0,9.71132309279,0.0248176321018,7.66922957634,2.05799406295,0.00521017882313,0.00370690678069,1472,0,-0.000166981513343,0.000387292433373,0.00529821100822,0.00559819227174,0.00601500542665,0.00524728379542,-3.71454907772e-005,2.62620701205e-005,-0.000408454769923,1.26142331185e-005,0.00031304130081,-0.00587176838367,0,0.000313041300796,-0.00590667211731,0,-0.00282536982915,0.000727278842715,0,-0.00282536982915,0.000391990838145,0,0.0018030575006,0.0018030575006,-6.99644485647e-005,-6.99644485647e-005
